State,Temperature,Humidity,Rainfall,LAI,Month,Population_Density,Disease
Chhattisgarh,25.98339306895184,70.92392058745827,133.01335381787186,4.015584057726962,August,945.5967554761068,Typhoid
Tamil Nadu,39.56214450831446,42.55737749265555,136.4881763406744,4.436342365839177,April,326.47673689728515,Typhoid
West Bengal,43.494077494718375,47.85477444779815,244.6290089644074,4.347389119586756,December,453.0037846126669,Typhoid
Chhattisgarh,43.63186135792725,79.93208276984514,135.40313139564603,1.4507465606811816,July,225.65929053969907,Typhoid
Kerala,29.748881855037368,82.62516772584911,9.569819226317566,2.500203716783712,March,270.6658087199202,Typhoid
Odisha,43.9564233955012,41.87417741543653,348.56092600222473,3.231429486433222,November,526.766624305721,Typhoid
Arunachal Pradesh,41.74833993442204,75.27502418059967,21.74549788033045,4.857791374679155,July,835.8982664055395,Typhoid
Haryana,32.41837669551094,89.95019901294988,93.49199635605774,5.486143344251162,June,1012.6768343479324,Typhoid
Rajasthan,32.23056459242664,68.5462214808102,307.4474937296687,5.916184269586235,August,1031.2028030365802,Typhoid
Punjab,32.300243486375095,63.897557301997885,314.4403150174508,4.532858659844528,May,793.8532287167027,Typhoid
Uttarakhand,33.45458219464541,42.83966393573878,334.611107515356,4.65855837803303,June,152.9676195031997,Typhoid
Tamil Nadu,34.35579283507519,65.41532786709756,69.63889533409676,1.2354976837964151,April,230.1458894162605,Typhoid
Tripura,44.4380606310576,76.52238008536159,276.1700604251704,4.067003195277664,July,818.0702828467885,Typhoid
Assam,26.967315422092927,70.03532615726297,139.6849681436682,1.2165718243153223,October,62.88160694128872,Typhoid
West Bengal,34.17962403911325,63.903879116355725,256.6097549830752,3.126696342604516,March,592.2269257229685,Typhoid
West Bengal,41.10470332537683,51.91456264642352,84.10040935720373,2.002863178188887,October,610.6114711440249,Typhoid
West Bengal,30.69967872056584,78.13242172563542,329.7074529620124,2.586470881384538,November,645.2322338776921,Typhoid
Haryana,36.961794244411024,50.50685356797637,89.66731313376069,2.952384961746536,January,1011.1295261678264,Typhoid
Uttarakhand,25.00894261050775,76.44744981697991,54.99262794946406,2.224582591420162,August,882.0728342641771,Typhoid
Kerala,43.5133823394349,48.30802239109869,230.9339902317525,2.8791919328388085,February,386.4691469638564,Typhoid
Tripura,39.24242319795149,55.11833384389908,333.29610205958903,2.675148243615925,April,804.2751071379064,Typhoid
Odisha,30.562090638039784,63.749757231949175,111.4240430961049,4.905762421391662,March,551.1244814850223,Typhoid
Manipur,44.78704956779793,83.8964164675167,288.5606778814709,2.8643850501368835,January,23.99247821429405,Typhoid
Tripura,27.526450190580604,47.41286673726191,224.97348001774532,5.609728925940782,August,448.0862748068749,Typhoid
West Bengal,43.21789174810733,46.07636924723744,120.40820875948847,2.8684188542099105,March,439.3711546218036,Typhoid
Madhya Pradesh,43.7011741040953,66.62614482019059,54.48627879400277,1.2176331955114508,July,919.7547037520882,Typhoid
Nagaland,34.28328268459565,49.65459633304858,27.18374835923807,3.9113161332593873,February,103.75400003578936,Typhoid
Maharashtra,32.68894886794699,60.37326200897007,81.35423084101909,4.946609685586372,March,851.4077893170969,Typhoid
Uttarakhand,41.60526729539655,66.28733824941732,41.6055907091669,1.7994154842635877,December,623.7869972788319,Typhoid
Andhra Pradesh,41.68460510449773,42.66845982762744,253.2551897585902,1.8083373841827293,September,436.9813703316242,Typhoid
Uttar Pradesh,32.595109998054106,75.46373228716578,55.41652255075013,1.3635899243107747,May,213.28805696981655,Typhoid
West Bengal,36.53085004392264,69.85223779108625,78.09279266915846,3.4570254478611626,December,913.6459149967146,Typhoid
Mizoram,31.56711525399035,47.589977023430414,278.64678735279807,2.036105768580958,January,28.085627984483207,Typhoid
Odisha,29.168053666048515,56.33584960360315,315.63659158296423,2.869806604243421,February,473.9699746289851,Typhoid
Kerala,31.46203157038221,49.56157341384832,262.5133240022252,5.2803371755866335,June,57.58439438290052,Typhoid
Bihar,44.6351723608484,48.86297459470489,190.92851625763325,4.483777260482212,September,1069.385556498341,Typhoid
Karnataka,39.76854015982276,51.60034324388634,34.76989886270121,5.510565420192263,February,149.49920937689927,Typhoid
Maharashtra,41.42058675797804,77.60167326690527,88.6972169019898,1.9216205888430864,February,794.585549060662,Typhoid
Assam,32.140414360491626,46.06505129264817,312.4131805108385,5.472793422223972,November,409.7635057549231,Typhoid
Kerala,33.087429021665606,70.48091027181084,266.2209080429262,5.03593313046379,April,75.1955193477161,Typhoid
Chhattisgarh,35.26180558892085,83.86044216241842,233.4372624897381,1.550691034213706,October,182.62603240492197,Typhoid
Kerala,35.53268648828855,76.30719740163418,209.14890853618343,2.241699127474126,December,1088.745644815329,Typhoid
Sikkim,33.02858960923324,87.86056649970416,121.52626676399906,5.626373743190665,December,140.7472570244251,Typhoid
Rajasthan,34.94896322340034,43.16614570841215,27.70807075958767,4.820616537851527,July,731.6000443791349,Typhoid
Andhra Pradesh,34.62846729268243,51.632552216178645,219.84921719808915,3.146507990192145,November,314.68433897243085,Typhoid
West Bengal,43.70340423085334,72.19322299267544,53.51021961696969,2.3671824040124427,April,190.170421745646,Typhoid
Maharashtra,43.39908654822365,57.14000368090417,5.857210435009504,5.80447800899222,September,495.7234013570487,Typhoid
Goa,40.88095347133641,67.93630349042543,39.49986521728627,4.583970476014027,August,200.12062545180785,Typhoid
Tamil Nadu,38.147073242433855,40.2432190092869,280.60289534074224,3.634090977617696,July,110.01088462007374,Typhoid
Odisha,38.64939717865167,40.07759761831622,326.9955726380704,4.54553600051202,September,325.25282126991203,Typhoid
Arunachal Pradesh,31.488799805996084,73.76460417134155,252.86501596113237,2.6958280829578767,March,418.9911514157898,Typhoid
Arunachal Pradesh,37.43591970211658,53.70463623369478,266.4941292525658,4.788815333117492,October,892.3669601084453,Typhoid
Assam,40.47778820814091,79.51747398668066,246.94259789421784,1.1341410202635869,March,647.1301132443392,Typhoid
Assam,38.49447733500437,56.03356069800945,210.9892933686244,1.992619933973598,April,487.49398233433936,Typhoid
Madhya Pradesh,41.553594525391176,80.57283136076725,271.0008825869971,1.9218825073888377,December,705.9984639852366,Typhoid
Tamil Nadu,44.9257151532276,78.9315740817448,101.2518748661891,1.756847667487498,July,505.8481843285144,Typhoid
Rajasthan,40.98524764570031,87.12435660973995,285.87229006935644,4.972829580322764,October,588.3380637938155,Typhoid
Himachal Pradesh,30.78819684418856,55.49129721982353,232.05071983601343,3.536764079444878,January,594.617027125477,Typhoid
Uttar Pradesh,41.35128373998057,81.70016858604146,37.49788792176017,1.7978002368685555,July,539.4503358112405,Typhoid
Uttarakhand,43.07652003025478,47.04300277107227,178.56892309846307,2.6301291710220447,May,1101.9543706934394,Typhoid
Mizoram,42.98661508401587,62.4670900475191,126.82802499104488,1.9587300795588445,September,1070.646066196519,Typhoid
Goa,32.96272475550808,49.68262560053749,18.35651428739922,3.4708530103609694,November,301.2155807038912,Typhoid
Tripura,33.53954521338655,72.10703486120099,103.39217499465556,2.523269673020305,January,1102.540368017262,Typhoid
Chhattisgarh,40.468408215478405,56.17411443496505,273.0608899546447,2.9627991069489554,October,465.977631036469,Typhoid
Bihar,32.91024710715476,88.02765202622084,2.736346238052605,2.7966378357545008,November,687.9475165128604,Typhoid
Telangana,30.390598012499247,53.54525213987242,73.10397535369678,3.993980674703751,March,909.219058409001,Typhoid
Tripura,28.135145502095643,87.35566387899907,246.21389049596576,5.247865698258089,July,493.9827895149481,Typhoid
West Bengal,34.294071614400835,45.77135516603794,347.6522925594789,4.843427775011525,April,980.511190433493,Typhoid
Rajasthan,44.9346503881773,88.14809250500551,247.10681444246345,2.9332982606860334,March,359.4102120949398,Typhoid
Haryana,37.39506354610402,60.40686188887567,42.85904793826752,1.7252741477214752,August,651.0200618158194,Typhoid
Karnataka,26.24454555015929,60.45273267292919,312.5367057564365,1.2500797586436998,January,1018.3824767371468,Typhoid
Himachal Pradesh,33.29184000355038,71.08479403675882,332.6777413136764,4.924414873643949,August,516.596525454431,Typhoid
Meghalaya,44.827686902816495,43.08327713501669,206.3013057394489,1.6193389784870478,January,1013.6739422278592,Typhoid
Sikkim,35.13770106149025,42.51241573054872,130.99522636310246,2.827257197225769,June,83.51282842081947,Typhoid
Arunachal Pradesh,33.39681794101634,68.58713335065792,150.4333034363939,2.007677768328952,September,1070.250775340764,Typhoid
Tamil Nadu,43.77844182480023,69.62354929552758,285.5167451974134,3.2109574555155604,October,203.4402072748362,Typhoid
Madhya Pradesh,27.212719353918985,63.33764333593759,143.4997394264125,2.027027392162557,October,1080.220574046927,Typhoid
Mizoram,25.70800003169932,56.52802322777105,162.08549791420927,1.7036244345242293,June,895.6551659185484,Typhoid
Assam,40.91704302970757,52.34072693873883,89.57831213513532,1.9482698129565517,December,665.3189449147991,Typhoid
Chhattisgarh,25.705239814809666,46.47586120655645,98.62793901115153,5.545197904134772,June,839.9905455931176,Typhoid
Andhra Pradesh,38.331262284623705,60.88596936504173,240.61781158252288,1.3977941688889612,January,314.5275149885987,Typhoid
Sikkim,28.935047519097445,63.81104381702015,186.0951356117965,4.495286379154208,June,423.4428031869449,Typhoid
Chhattisgarh,29.01635474594021,55.52638242186384,272.1194295829168,2.847669802519103,July,103.60471287988032,Typhoid
Karnataka,40.28703881896162,56.37992176024706,264.46745385518176,5.369645187585973,October,790.7163604777512,Typhoid
Karnataka,44.81543395220857,47.792321171246726,128.89009597410495,5.465820631646948,April,135.1084009777108,Typhoid
Karnataka,31.168205575386388,44.67486266891429,251.38552704554849,1.2270757751725727,June,658.9927661123677,Cholera
Tripura,32.22541010242063,78.96818062111427,329.8825619848671,2.9854226154102523,June,802.175743274202,Cholera
Andhra Pradesh,41.82292980861151,64.02164901919456,315.8748567490925,5.57770691630683,June,707.6499812715002,Cholera
Tripura,34.5552823234783,58.967708895183925,104.88119222323763,4.821289157805291,March,272.7913108170631,Cholera
Tripura,35.676837470697066,46.59079364365097,316.5817778562948,1.1134408304557484,January,173.56949252989295,Cholera
West Bengal,40.18839354894716,81.30618400067965,270.167678535797,2.767776402861853,August,371.38273857706656,Cholera
Punjab,38.09745058147931,51.88298720005716,257.14832192051745,4.865742890384045,March,1075.705945789167,Cholera
Odisha,32.617682900418096,86.60986417228332,269.4549845188806,5.046824731845804,January,405.5498820508095,Cholera
Punjab,40.93541743661152,84.3125578429739,345.92492408026226,5.849016468994619,December,1090.6100361449246,Cholera
Kerala,26.04931286290161,51.876763850128526,326.92742709664174,3.374163201676671,February,878.8711033531375,Cholera
Uttar Pradesh,41.11458635562258,57.37495196028186,254.0529017573708,5.639752257936644,December,72.85837702428447,Cholera
Haryana,42.67065056291379,77.0485138488317,29.929652200230407,4.540988452307505,August,867.5264472118605,Cholera
Kerala,32.25987291478125,57.23530359886677,313.6254598328752,5.216858120899797,November,537.4179262744186,Cholera
Maharashtra,31.54061422894496,40.25850813521032,9.4339934171932,5.452606039128948,September,396.6974430336456,Cholera
Himachal Pradesh,30.597505491810264,57.387810898293935,183.37720099864532,3.278595005439546,January,562.5933656121327,Cholera
Nagaland,43.60607285284613,52.38441347445443,136.33601136026772,1.6318364319005976,December,195.4842084011865,Cholera
Tamil Nadu,40.42331052235955,88.98695739637719,191.1583351100565,4.178274485635752,October,1091.987698454083,Cholera
Punjab,40.75160073812168,74.28776832224673,136.29499699044456,1.5990427502900986,January,846.0146513000008,Cholera
Uttarakhand,36.11824918990556,44.90370699521014,113.49013598476498,1.8166655717143845,January,1007.917053589002,Cholera
Kerala,41.327558067662494,83.88107859213542,268.81627007548434,3.665513822601656,January,173.1010792676754,Cholera
Kerala,41.894216780354455,64.84708876011047,225.30010333071235,3.603206294384195,July,787.7975579978302,Cholera
Manipur,41.20726055269673,60.31369681962295,214.29291334364908,3.062044376672421,May,312.685163517045,Cholera
Nagaland,40.172235226256106,78.40217895966882,96.50010004404716,1.630481488329972,December,360.67237691244617,Cholera
Odisha,41.81595788855492,41.58869799077818,101.81627382798862,4.976870737012883,April,890.2217288347018,Cholera
Tripura,43.04491864220724,64.50826322223477,161.95785291851456,1.1279367233587114,April,1001.6768383706976,Cholera
Nagaland,26.111875223759625,76.40406678861163,173.25285801986882,4.990850299110498,April,858.9527723191502,Cholera
Karnataka,33.883160868896,86.80073020062085,333.1397461042308,3.034429491609315,November,762.914992465614,Cholera
Bihar,31.25114632532364,87.04562342748709,150.57918644359685,4.51381839404784,September,401.6015937115342,Cholera
West Bengal,39.46102246408584,84.81197864728564,87.35010231743153,2.964139639729277,January,391.1662310185519,Cholera
Sikkim,29.504317702163124,54.00342771620575,38.60092147937191,4.385910616879413,June,41.94563130261115,Cholera
Kerala,39.32353287631534,83.79651988054144,320.21216362525763,1.4784659129227502,December,307.960977503552,Cholera
Gujarat,36.75678071501892,88.4777660973176,12.539729063076027,5.163733848944691,February,909.5066881014388,Cholera
Karnataka,26.73190567947668,83.28871975922316,329.0626617659127,3.5468137973054623,March,253.2527598458723,Cholera
Himachal Pradesh,40.95431863244299,76.97854723140661,133.5889049370585,2.587569658647954,April,332.2917613605512,Cholera
Punjab,32.22177026306196,70.23095800325981,333.9886979730816,4.540939756571099,July,220.97392385066365,Cholera
Bihar,33.37453869034423,55.91581615912911,90.54753502828272,2.786964401956717,June,266.8027739604737,Cholera
Uttar Pradesh,44.44594538479545,84.43688720139906,268.2079635118206,5.131680967068505,December,240.3831617275802,Cholera
Goa,40.69013387859384,53.6170339765032,294.4550924658353,4.871899692144032,August,731.7525829215496,Cholera
Mizoram,25.89544126691913,63.15783464512005,210.72245096157587,3.5411943937052586,April,18.174702840630086,Cholera
Haryana,26.02725272693419,68.51983537521224,342.93424236002244,5.635277090169837,December,522.6333457945309,Cholera
Assam,39.13067455465497,47.530956044799495,191.091970348093,2.288266382245085,March,643.6345944551641,Cholera
Tripura,41.075779797292725,86.9182501336937,166.04491465799316,5.214778369300307,December,410.53727451330536,Cholera
Himachal Pradesh,42.73510279815158,51.93977524264332,2.4056996792280767,4.800449845432877,March,775.0946322137114,Cholera
Uttarakhand,27.336591363456165,80.26281655611366,12.397062018955836,4.192990982956279,March,381.95313544091306,Cholera
Assam,33.269765032631504,40.07763040263028,245.27260118653328,1.1139658997064807,November,206.73620541072492,Cholera
Nagaland,42.2929181206571,49.2329872141792,86.67427851527451,5.449530275648127,September,68.61199965462674,Cholera
Maharashtra,28.00978456098272,62.24728382766406,83.01796701147701,4.441971095779849,January,605.3913690753571,Cholera
Himachal Pradesh,35.71079385232148,53.08277052760641,24.971277007530365,4.563217064995932,July,114.7984543077492,Cholera
Telangana,38.150383686191866,72.80240670227872,105.48557484279054,2.538035128892547,March,930.574257559697,Cholera
Tripura,42.711795021512,66.41949069196639,90.7504849434197,5.887283121432548,July,429.3710959973666,Cholera
Mizoram,42.65496963117815,84.90119023128634,88.314810294379,4.82568082673412,July,145.27230841244872,Cholera
Maharashtra,31.389727136526822,81.20748598229865,209.92502676798145,5.387544542328694,April,881.5553996079931,Cholera
Himachal Pradesh,43.23629340912556,52.0732619632397,284.1387777555924,4.876423104809164,May,679.3126826167907,Cholera
Sikkim,44.080463119813416,88.94335125548531,55.10823004671597,2.739673656503652,July,74.28937198867993,Cholera
Sikkim,32.351867854730244,56.39248212216004,57.3324682401046,1.686362501726216,November,803.5157869349295,Cholera
Gujarat,42.76240517775667,64.15964722460048,76.48609048263745,1.3068211887635046,July,584.8286014257416,Cholera
Odisha,38.083708405330654,48.526412116319975,110.75237432715984,1.0593631034949031,February,762.1292640690433,Cholera
Jharkhand,43.6185820539805,67.86186745954396,347.31573687732697,5.107549744273325,March,209.27774510600247,Cholera
Chhattisgarh,33.28717570727648,50.83036659137169,28.6090069353277,3.828850034551333,August,175.37165575696451,Cholera
Haryana,27.654055407500707,83.89389441077296,328.1764413529447,1.4547638799572633,September,492.4795818807852,Cholera
Tamil Nadu,30.06924637113117,51.55159084630481,213.9066967227953,5.965474456936245,July,428.77342069117327,Cholera
Punjab,27.23976836409868,49.62478024484227,88.56966900372899,2.441428011100654,February,163.83050907240747,Cholera
Punjab,36.006572768837025,46.83110085260583,103.21099785971626,3.1958308093127936,January,822.0334675589354,Cholera
Karnataka,30.73055785695181,73.03829793002429,158.6222925294112,3.9035447741567264,September,1006.1499822960164,Cholera
Nagaland,30.41937189529351,65.14489512966355,3.838019943590232,3.867219504881044,January,50.22310006073138,Cholera
Goa,43.39710385511239,53.33375682428379,16.72751254210105,1.41649823798618,February,709.9165582724444,Cholera
Arunachal Pradesh,34.00586657739146,80.95431565075273,224.8718783213724,5.6643599330182175,November,644.9691539546968,Cholera
Maharashtra,27.356557946270776,60.15154659638279,197.25475727229176,5.277096202552911,November,125.41699927386584,Cholera
Gujarat,31.506587928429845,78.66235167594297,183.4721836922452,5.846426258273089,October,1029.2363767311583,Cholera
Assam,42.39320736917527,71.86271131072095,199.2667313760477,4.084625816892563,January,798.2038945777321,Cholera
Kerala,43.69332129146984,62.25634749077316,71.4307828425394,3.599265120919418,March,652.4822586304857,Cholera
Chhattisgarh,30.900590630257497,87.49484198794971,207.128882560359,4.6223471059603005,December,863.5616697073182,Cholera
Nagaland,41.02875341636732,88.9578572315522,277.2941509588058,3.595712736182218,August,859.5866946802553,Cholera
Uttarakhand,35.54110031966437,44.280803470799285,305.4747651630097,5.70960388342647,April,43.62008313436148,Cholera
Haryana,39.82763184554164,53.780512428900735,308.2678735769975,1.9334537175200464,May,246.66924815245005,Cholera
Uttarakhand,28.687990423239956,66.01242095484909,261.3730447399968,5.79954943643145,August,206.4694802032168,Cholera
Jharkhand,39.71966217027934,70.59520271303634,30.20506250677886,3.877904374058797,November,218.5335409807957,Cholera
Haryana,37.89893806690184,85.84268989686882,52.43489271322672,4.777715194414051,April,512.7713606894241,Cholera
Odisha,43.18267262165699,56.62292895602915,10.748475720904832,5.093907568832019,August,309.485288517822,Cholera
West Bengal,25.71127063553001,54.02715701939045,89.34169022810336,3.539257282537246,November,855.1091395428828,Cholera
Jharkhand,38.928807416569256,78.83257929785515,314.24690802716657,4.952889015120753,November,712.5254479071758,Cholera
Kerala,41.95775784446785,43.57208921771786,252.8913378418743,3.2450140763644315,November,644.6831249071988,Cholera
Jharkhand,37.47658760120263,40.01099446972128,142.0971136666037,2.294435552401508,July,188.6558017359661,Cholera
Gujarat,31.067686327979835,79.35679076828293,163.59134502751886,2.45413057234131,December,779.3550801713207,Cholera
Karnataka,25.56421477448819,83.80616175434503,342.7919860499296,4.332829353241479,February,826.2072483037823,Cholera
Meghalaya,31.890059058473376,70.75933633766401,292.75931049966107,3.6717638769714074,February,1084.987515554083,Cholera
Haryana,38.998571899745,81.81110208329588,224.51062270562272,1.0935976677617745,March,992.3062650002844,Cholera
Himachal Pradesh,43.71843565581081,87.83051451114054,287.7855546265092,5.37744926875833,September,1086.230486944408,Cholera
Tripura,31.10746763466023,51.98215102720547,308.9252094315047,5.849705951602441,April,1090.519389384351,Cholera
Himachal Pradesh,32.86428990696803,79.35731188475881,91.8374993138753,3.516408977397088,July,126.32109422423012,Cholera
Punjab,33.455235894131725,72.22802121805184,16.23950581187609,5.380497828989471,April,491.0718590830893,Cholera
Andhra Pradesh,34.7364830884356,49.15604778517164,341.8416745318168,3.691850317432495,August,152.25753604834864,Cholera
Rajasthan,42.67904207557511,53.67923655044804,207.51334138972192,5.662757433880136,February,925.6573584129512,Cholera
Assam,31.88534219987421,68.31184163670868,76.83563652980791,1.0681270545468329,August,152.05658448423404,Cholera
Kerala,28.573290759379407,48.09982101599028,154.56145504748167,3.9494434323214143,February,615.9680607360302,Cholera
Haryana,41.09787688956715,71.38186618258226,27.66963256259381,2.985106304435864,October,788.9976738007801,Cholera
Uttarakhand,39.10009052502467,54.63213016989746,109.37765463158088,4.010113011442586,December,1067.002968155644,Cholera
Gujarat,25.95289682946617,44.547243561668246,309.1436325771353,3.486694717796381,October,412.7307055175571,Cholera
Sikkim,37.55793017697517,76.84430416522048,301.28163898137745,3.6168077897878455,August,404.14108122505655,Cholera
Karnataka,40.95844421390088,83.94029412303694,168.43536277494658,2.1944925177311805,December,270.16939792659264,Cholera
Gujarat,32.30776826334433,78.45141658097216,143.48643622978287,2.749348808185529,June,97.44571118548616,Cholera
Jharkhand,39.65748299345941,87.7608609187129,219.78500047537352,2.1029438949733725,April,973.1687402018148,Cholera
Assam,42.06579881458702,68.29298331804871,172.65803815362975,5.01976229435077,March,1084.5022822306828,Cholera
Jharkhand,26.78633504686035,42.33235509527322,230.3163409596101,2.595246791347058,December,133.23518261232903,Cholera
Arunachal Pradesh,43.96385419923913,66.84620795149337,344.86686997862137,5.974495835709162,June,1087.7722734215677,Cholera
Chhattisgarh,42.32666060915757,66.78032251951534,19.067331453709425,4.2412088401450845,October,902.1670178232464,Cholera
Meghalaya,32.47000342034702,76.91296372098492,140.99280023919155,2.882673954099319,June,184.8140569021301,Cholera
Chhattisgarh,31.290938080429992,84.25268843920301,288.33007489761104,4.4108648954893575,February,526.076063662518,Cholera
Mizoram,35.774754136380906,54.71705606390595,320.76614551430697,1.128151387304682,April,996.8592464978328,Cholera
Manipur,43.79066515114214,83.57852830331842,217.28076879590805,4.811691715651014,September,182.3463236722494,Cholera
Sikkim,25.08945867251733,59.37824391247498,274.48931137145576,3.571987590139236,April,941.6591205312716,Cholera
Sikkim,41.731177411890215,48.28787821314128,198.5105189450589,3.5301882269648286,October,966.8595992495306,Cholera
Jharkhand,33.245290338757655,82.52884126763117,218.07707659738955,2.886628329303327,May,810.193413513631,Cholera
Sikkim,32.297343032837055,85.68533292013132,251.1141714965207,3.5473153289394674,March,330.9798927526373,Cholera
Arunachal Pradesh,36.54688555864483,61.91618495738461,295.940730340356,2.9104766514199474,August,75.92230964444076,Cholera
Arunachal Pradesh,44.4078253740634,55.62932692874153,119.8118315737243,5.423612370624715,June,500.2647664175444,Cholera
Tamil Nadu,38.57516957953279,42.36560050695418,190.16159007617136,2.2889826377570017,October,468.1455609439919,Cholera
Goa,26.65476483187267,74.97094249410989,223.5553935711402,3.7179278051996474,August,573.8543094812082,Cholera
Uttarakhand,36.32452546557087,59.9721388778311,193.12742274577752,2.0735242825465563,December,86.54141209008056,Cholera
Gujarat,25.813321698981827,47.48087415689537,55.43933000699501,5.485835594471669,March,912.536906873796,Cholera
West Bengal,26.02766773561793,89.76462133993634,203.69360464356384,4.260592912810122,December,529.8717151651268,Cholera
Goa,44.890973370302106,48.10915676276319,56.60077341365462,2.3078747323993456,October,541.9169946935488,Cholera
Madhya Pradesh,38.842043639366445,55.9295622471137,84.38875547160731,5.63393422928216,November,677.024749851748,Cholera
Tamil Nadu,39.95837084330919,52.49535686034014,104.10135487848456,5.093903292504805,December,83.84262772997647,Cholera
Telangana,25.186792114766025,84.38186440557439,52.304783667691474,2.723092617968012,October,914.9551672211304,Cholera
Arunachal Pradesh,33.403482078308706,89.62675400932929,237.10378620785252,2.0723807611253093,July,925.889592834784,Cholera
Punjab,33.326734693054064,40.32896702594813,140.07099958123175,4.427426288271208,January,298.19132256175567,Cholera
Uttarakhand,30.030283495954613,59.46739846695301,179.5588899615981,5.980217469606528,April,452.19087197200736,Cholera
Himachal Pradesh,27.595887538632287,46.57503624550093,166.77693448108687,5.649264757327784,December,404.92829495272656,Cholera
West Bengal,25.88884484336247,89.78152830054044,43.64358171276076,5.469618120374403,September,157.88662738937995,Cholera
Jharkhand,25.75494195516155,46.70234777189821,197.64683381140645,4.077595426829404,June,1090.9743225534155,Cholera
Uttar Pradesh,34.76270340703653,67.12961181971588,251.8526113106472,4.017602246975477,May,177.830617199876,Cholera
Jharkhand,40.41996377349443,55.714499770212974,256.72760245863054,1.329312177756333,July,482.07791208821607,Cholera
Chhattisgarh,32.9235522439734,47.15864041311051,13.545886846380547,5.788861861746846,January,582.9033892950927,Cholera
Tamil Nadu,39.125341852589926,88.32536925261448,215.4927277217216,4.250382381584513,April,503.3736011529251,Cholera
Assam,36.10812923237702,84.08751814605571,281.08913252236937,4.484096155882659,December,1036.2708058924964,Cholera
Uttarakhand,31.86240521461016,41.0348027716538,249.25132463363883,5.253598990325752,July,888.8736752710473,Cholera
Haryana,38.61499257639582,76.71183819874814,142.91801651389736,2.065079460078291,September,707.3094677249561,Cholera
Nagaland,33.01993127395869,80.51403644639024,150.4623329919366,1.0997947628585298,August,469.4596977665625,Cholera
Goa,39.038804972985496,79.6080532047468,57.947117047208536,3.1736835242640584,December,770.6352651327032,Cholera
Goa,30.99651663352327,82.41461183736195,327.78808632240793,3.5377287309190013,April,1018.360875592816,Cholera
Madhya Pradesh,38.46450855883766,51.10400853146044,295.208146606949,2.355788702804075,August,206.6950556405583,Cholera
Rajasthan,35.526690038171296,77.14728924731602,85.26825344920228,2.038202260007575,April,140.36658068619033,Cholera
Tripura,30.486286929202343,50.08037407231962,325.1075030697497,2.28833781755056,April,824.9048709940614,Cholera
Haryana,35.62246905584633,78.01945779103862,286.86259878974346,5.111824766148877,May,759.4307709915432,Cholera
Bihar,43.7892692155515,53.99950677837168,148.80786450795793,3.692952754669329,April,213.14933145953407,Cholera
Chhattisgarh,38.03196100563355,54.373750177643856,144.70307203946365,5.890337277961238,November,922.521914926976,Cholera
Tamil Nadu,38.34622565894769,71.44651315200014,52.35172895688565,3.225615195841191,December,926.9998527433064,Cholera
Madhya Pradesh,25.61389331150029,85.09906765400837,48.91856170189129,4.157599907875028,September,573.8431563772583,Cholera
Manipur,34.62807724703592,52.20682241496386,118.10030417972388,5.215877450213865,May,110.51784100909204,Cholera
Nagaland,43.7055892629057,81.46492229300802,253.80957012623225,2.779624613532568,August,823.5332201458077,Cholera
Punjab,44.47256011196653,49.247072704915006,165.8949779927733,2.0376267097373675,December,416.2720558397472,Cholera
Arunachal Pradesh,29.85264322390481,86.78984182322537,258.9186885600286,1.7396757649626906,November,993.4164535790776,Cholera
Gujarat,31.45934550888593,60.21416541123423,60.01201440594771,5.120271255413805,February,32.980152333101394,Cholera
Punjab,44.79907020135545,89.78456515643836,274.8172944066895,4.905664179936643,October,961.893087753669,Cholera
Goa,29.534395154765075,79.20539676698675,138.26912110636948,4.42483122226529,August,936.673296415066,Cholera
Nagaland,39.63286746452923,89.69120639393611,83.33981412010006,4.465794785893872,August,344.70194138907783,Cholera
Chhattisgarh,31.127137626124163,87.64345673149234,186.71221758251684,2.3017678134386124,September,734.6807040474417,Cholera
Manipur,36.112918907564506,57.034994999305866,59.90615131039083,2.683968971625553,November,576.8214152751307,Cholera
Odisha,42.653433718307326,51.61122294827754,193.14328349145228,4.491053443399348,January,57.90581643362721,Cholera
Nagaland,39.50609029262263,87.35632491912355,77.62851292676173,4.7333565938334,April,432.3988439131501,Cholera
Kerala,40.74026517760335,79.54108889087246,186.56209085684307,5.764452125435006,June,1039.9791674906223,Cholera
West Bengal,37.95143502691384,42.4405701769137,240.2885743252376,4.373195327008912,July,714.3282861319931,Cholera
Kerala,36.30381519522776,65.82544869870316,240.0293776324164,4.473826683718813,April,48.01616229666199,Cholera
Rajasthan,32.39525429342372,68.24222608332875,96.06690962776705,2.2512070450418684,December,672.4405046667687,Cholera
Himachal Pradesh,25.713434527264305,44.12166277126284,200.3938087741589,2.7930913145349257,July,444.71618754339454,Cholera
Punjab,32.08789159674433,69.90075237313033,40.7203693487387,1.618960101979538,December,622.7273234128893,Cholera
Haryana,27.455008449316715,58.38559515318419,3.3728867904132342,5.39931661317177,June,757.358353818545,Cholera
Tripura,43.03206226988264,56.50311706785664,182.4635572309299,3.9611655906894327,May,458.3376582211672,Cholera
Karnataka,35.15100143571827,47.60862697359813,6.326174433631342,5.698611643207391,June,850.3355595355509,Cholera
Kerala,33.23242737440759,69.10700536407008,283.6303479777994,4.823390029202247,July,456.2024098607152,Cholera
West Bengal,38.892166331896014,66.67886515706513,88.26848956675639,3.7074924150040176,January,582.9800251199592,Cholera
